,95th_latency,avg_latency,client,client_sched,clients,duration,engine,engine_sched,file,kernel,machine,max_latency,min_latency,throughput
437,207.82,59.28,Sysbench 1.1.0-254f7b1,Linux,512,300.2896,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/zIUCFll8aWGqhY,4.19.0-ipanema-g8cd6f0a04f0c,i80,2650.86,1.74,8628.427
438,211.6,61.11,Sysbench 1.1.0-254f7b1,Linux,512,300.2907,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/K5Qv5H7jlO58oN,4.19.0-ipanema-g8cd6f0a04f0c,i80,2613.57,1.71,8371.1881
439,7.7,5.07,Sysbench 1.1.0-254f7b1,Linux,64,300.0236,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/x1qFsGOcPSebgY,4.19.0-ipanema-g8cd6f0a04f0c,i80,96.77,1.68,12615.8171
440,7.84,5.09,Sysbench 1.1.0-254f7b1,Linux,64,300.0255,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/8gKTLQq1xzyNPf,4.19.0-ipanema-g8cd6f0a04f0c,i80,356.94,1.7,12558.6092
441,7.56,5.03,Sysbench 1.1.0-254f7b1,Linux,64,300.0257,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/Nu0d42CPhfCOxJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,102.74,1.61,12706.8401
442,18.61,10.66,Sysbench 1.1.0-254f7b1,Linux,128,300.0573,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/BT6yGnOeOO5DNq,4.19.0-ipanema-g8cd6f0a04f0c,i80,510.58,1.68,12002.3297
443,18.61,10.52,Sysbench 1.1.0-254f7b1,Linux,128,300.0539,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/YKDuEtrj8AtGh6,4.19.0-ipanema-g8cd6f0a04f0c,i80,465.67,1.7,12156.7861
444,207.82,60.79,Sysbench 1.1.0-254f7b1,Linux,512,300.2999,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/X7TIwOMHJJf66Y,4.19.0-ipanema-g8cd6f0a04f0c,i80,2307.67,1.69,8414.9389
445,25.74,14.23,Sysbench 1.1.0-254f7b1,Linux,160,300.0725,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/xUtikzaz6hfxVC,4.19.0-ipanema-g8cd6f0a04f0c,i80,593.96,1.76,11242.0555
446,18.28,10.48,Sysbench 1.1.0-254f7b1,Linux,128,300.0579,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/iwhbWarRBWMzgL,4.19.0-ipanema-g8cd6f0a04f0c,i80,434.41,1.64,12206.7607
447,4.65,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0118,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/FetoyE8AkaEqQk,4.19.0-ipanema-g8cd6f0a04f0c,i80,104.93,1.67,10298.1244
448,25.74,14.21,Sysbench 1.1.0-254f7b1,Linux,160,300.0698,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/1qX4rWSo2AGYle,4.19.0-ipanema-g8cd6f0a04f0c,i80,690.2,1.72,11255.7809
449,18.61,10.55,Sysbench 1.1.0-254f7b1,Linux,128,300.0556,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/78yoUHBbFbOq48,4.19.0-ipanema-g8cd6f0a04f0c,i80,358.86,1.67,12128.3512
450,53.85,26.14,Sysbench 1.1.0-254f7b1,Linux,256,300.1278,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/MqBOPBlhDp4iuT,4.19.0-ipanema-g8cd6f0a04f0c,i80,1036.58,1.77,9787.0472
451,52.89,25.9,Sysbench 1.1.0-254f7b1,Linux,256,300.126,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/JSDqobwoHSR1ne,4.19.0-ipanema-g8cd6f0a04f0c,i80,1256.35,1.81,9878.8682
452,26.2,14.37,Sysbench 1.1.0-254f7b1,Linux,160,300.0785,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/YCatMWFBvJgQrJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,625.3,1.79,11129.2011
453,53.85,26.05,Sysbench 1.1.0-254f7b1,Linux,256,300.1265,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/C2WsKW8zGHx3wV,4.19.0-ipanema-g8cd6f0a04f0c,i80,1361.93,1.89,9821.4441
454,26.2,14.4,Sysbench 1.1.0-254f7b1,Linux,160,300.0765,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/OsBbYtHf7LKmSm,4.19.0-ipanema-g8cd6f0a04f0c,i80,714.19,1.71,11108.9051
455,52.89,25.97,Sysbench 1.1.0-254f7b1,Linux,256,300.1305,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/JC42NovXEdLNSc,4.19.0-ipanema-g8cd6f0a04f0c,i80,1215.78,1.8,9850.9788
456,7.56,5.05,Sysbench 1.1.0-254f7b1,Linux,64,300.0258,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/BS2MSpOMr4lLvT,4.19.0-ipanema-g8cd6f0a04f0c,i80,666.85,1.69,12663.2994
457,215.44,60.75,Sysbench 1.1.0-254f7b1,Linux,512,300.284,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/Z5D4ECQ2ikuHrz,4.19.0-ipanema-g8cd6f0a04f0c,i80,3152.13,1.78,8420.4976
458,18.28,10.49,Sysbench 1.1.0-254f7b1,Linux,128,300.0597,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/ZFI0TLiyq8HhxG,4.19.0-ipanema-g8cd6f0a04f0c,i80,461.23,1.62,12197.8225
459,52.89,25.91,Sysbench 1.1.0-254f7b1,Linux,256,300.1284,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/8XclFfxbk2R6ln,4.19.0-ipanema-g8cd6f0a04f0c,i80,1606.51,1.81,9875.4926
460,4.57,3.1,Sysbench 1.1.0-254f7b1,Linux,32,300.01,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/nmHrj7VwvRBaks,4.19.0-ipanema-g8cd6f0a04f0c,i80,85.67,1.65,10310.2862
461,215.44,58.43,Sysbench 1.1.0-254f7b1,Linux,512,300.2861,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/ZIlhLtnkAnSavW,4.19.0-ipanema-g8cd6f0a04f0c,i80,2738.04,1.77,8754.8738
462,4.49,3.1,Sysbench 1.1.0-254f7b1,Linux,32,300.01,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/RoLNZnKRbeVACt,4.19.0-ipanema-g8cd6f0a04f0c,i80,95.42,1.69,10307.4156
463,18.61,10.55,Sysbench 1.1.0-254f7b1,Linux,128,300.0541,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/XDbbcKnQ9IZcPx,4.19.0-ipanema-g8cd6f0a04f0c,i80,942.13,1.67,12127.1319
464,26.2,14.26,Sysbench 1.1.0-254f7b1,Linux,160,300.1666,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/XT8wOJaTH7l0W0,4.19.0-ipanema-g8cd6f0a04f0c,i80,571.54,1.74,11212.5169
465,7.56,5.04,Sysbench 1.1.0-254f7b1,Linux,64,300.0248,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/WhwjntS5aVjddl,4.19.0-ipanema-g8cd6f0a04f0c,i80,352.41,1.6,12682.2055
466,4.57,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0122,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/sVyP817pvwAURn,4.19.0-ipanema-g8cd6f0a04f0c,i80,89.68,1.57,10291.9948
467,4.65,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.011,MySQL 5.7.25,ule,/home/dc/i80/mysql/storage/c572d377173379368097e9a16e239562/data/utXhcyTu2tLPBU,4.19.0-ipanema-g8cd6f0a04f0c,i80,125.41,1.64,10297.6974
468,7.56,4.95,Sysbench 1.1.0-254f7b1,Linux,64,300.0256,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/sk0i1G5R5Fid6b,4.19.0-ipanema-g8cd6f0a04f0c,i80,124.67,1.77,12909.2284
469,4.57,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0078,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/3Y6wPdwtL1fe9j,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.86,1.65,10296.5528
470,7.56,4.97,Sysbench 1.1.0-254f7b1,Linux,64,300.0204,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/bj5poZDC1LdFHD,4.19.0-ipanema-g8cd6f0a04f0c,i80,134.09,1.66,12868.5172
471,215.44,60.84,Sysbench 1.1.0-254f7b1,Linux,512,300.2919,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/RbUN9pH57MzJPm,4.19.0-ipanema-g8cd6f0a04f0c,i80,2961.49,1.81,8407.4251
472,211.6,60.32,Sysbench 1.1.0-254f7b1,Linux,512,300.2736,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/ix1QLF1gitreAO,4.19.0-ipanema-g8cd6f0a04f0c,i80,2538.5,1.71,8480.0632
473,26.2,14.2,Sysbench 1.1.0-254f7b1,Linux,160,300.0676,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/seammje8Xb4tMm,4.19.0-ipanema-g8cd6f0a04f0c,i80,650.37,1.79,11265.7093
474,18.28,10.39,Sysbench 1.1.0-254f7b1,Linux,128,300.0539,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/9vM5RAWxvXoqgU,4.19.0-ipanema-g8cd6f0a04f0c,i80,394.25,1.75,12310.1661
475,18.61,10.59,Sysbench 1.1.0-254f7b1,Linux,128,300.0738,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/bGy84uUPxtkPx4,4.19.0-ipanema-g8cd6f0a04f0c,i80,508.53,1.71,12083.9372
476,4.65,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0086,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/CnqZbHqGKAychW,4.19.0-ipanema-g8cd6f0a04f0c,i80,104.63,1.69,10294.9895
477,7.84,4.99,Sysbench 1.1.0-254f7b1,Linux,64,300.0214,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/SB7GiG2qunXgH1,4.19.0-ipanema-g8cd6f0a04f0c,i80,122.31,1.71,12827.6721
478,18.28,10.45,Sysbench 1.1.0-254f7b1,Linux,128,300.0536,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/2W82Wyf57ATysF,4.19.0-ipanema-g8cd6f0a04f0c,i80,410.86,1.67,12246.0636
479,26.2,14.26,Sysbench 1.1.0-254f7b1,Linux,160,300.07,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/sBwYRtiGkkxnjk,4.19.0-ipanema-g8cd6f0a04f0c,i80,751.34,1.71,11214.2617
480,18.61,10.5,Sysbench 1.1.0-254f7b1,Linux,128,300.0608,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/eJ1ieY25hj94ot,4.19.0-ipanema-g8cd6f0a04f0c,i80,370.89,1.72,12186.5545
481,215.44,60.66,Sysbench 1.1.0-254f7b1,Linux,512,300.332,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/31RPJ6iDNsCIEC,4.19.0-ipanema-g8cd6f0a04f0c,i80,2816.9,1.83,8433.2716
482,207.82,61.49,Sysbench 1.1.0-254f7b1,Linux,512,300.2779,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/erdUgcIBnSzYkV,4.19.0-ipanema-g8cd6f0a04f0c,i80,2672.13,1.77,8318.8893
483,52.89,26.16,Sysbench 1.1.0-254f7b1,Linux,256,300.3728,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/wp0WJIOGuFzlrU,4.19.0-ipanema-g8cd6f0a04f0c,i80,1325.9,1.68,9777.7431
484,52.89,26.19,Sysbench 1.1.0-254f7b1,Linux,256,300.1201,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/tCUhUIFEi0oUlc,4.19.0-ipanema-g8cd6f0a04f0c,i80,1262.48,1.79,9770.825
485,4.65,3.09,Sysbench 1.1.0-254f7b1,Linux,32,300.0084,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/bc6DF2Djh9kzVu,4.19.0-ipanema-g8cd6f0a04f0c,i80,93.99,1.67,10333.8942
486,207.82,60.03,Sysbench 1.1.0-254f7b1,Linux,512,300.2952,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/y7qKM3bqazGqtO,4.19.0-ipanema-g8cd6f0a04f0c,i80,2545.87,1.81,8521.5205
487,7.7,5.02,Sysbench 1.1.0-254f7b1,Linux,64,300.0214,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/oasiR62NR13bwF,4.19.0-ipanema-g8cd6f0a04f0c,i80,140.83,1.73,12750.4216
488,7.98,5.05,Sysbench 1.1.0-254f7b1,Linux,64,300.0216,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/fDlPBN2UeslaLF,4.19.0-ipanema-g8cd6f0a04f0c,i80,127.84,1.71,12652.9135
489,207.82,61.06,Sysbench 1.1.0-254f7b1,Linux,512,300.2936,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/Naz9r08koRT5XU,4.19.0-ipanema-g8cd6f0a04f0c,i80,2705.87,1.71,8376.4701
490,53.85,26.73,Sysbench 1.1.0-254f7b1,Linux,256,300.1206,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/11gxJ8b1N32DqO,4.19.0-ipanema-g8cd6f0a04f0c,i80,1071.86,1.77,9573.1211
491,52.89,30.53,Sysbench 1.1.0-254f7b1,Linux,256,300.1181,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/uq6IuGBlCxLr7s,4.19.0-ipanema-g8cd6f0a04f0c,i80,44000.15,1.73,8380.074
492,53.85,26.36,Sysbench 1.1.0-254f7b1,Linux,256,300.1268,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/ZtXzvxfVhPcqyL,4.19.0-ipanema-g8cd6f0a04f0c,i80,1314.09,1.78,9707.3268
493,26.2,14.3,Sysbench 1.1.0-254f7b1,Linux,160,300.0611,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/cMOJPfK8zaCJow,4.19.0-ipanema-g8cd6f0a04f0c,i80,2151.46,1.69,11186.4149
494,4.65,3.06,Sysbench 1.1.0-254f7b1,Linux,32,300.0078,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/pUKKdECjU5xsEy,4.19.0-ipanema-g8cd6f0a04f0c,i80,96.09,1.64,10439.2502
495,52.89,26.15,Sysbench 1.1.0-254f7b1,Linux,256,300.1293,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/dGMXBuLdr5cXeC,4.19.0-ipanema-g8cd6f0a04f0c,i80,1159.68,1.78,9786.1039
496,18.61,10.5,Sysbench 1.1.0-254f7b1,Linux,128,300.0562,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/nwmEL21Q56VdFw,4.19.0-ipanema-g8cd6f0a04f0c,i80,386.71,1.7,12183.7921
497,4.65,3.11,Sysbench 1.1.0-254f7b1,Linux,32,300.0081,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/HIpmZegR3GkyQg,4.19.0-ipanema-g8cd6f0a04f0c,i80,85.93,1.73,10286.4843
498,18.61,10.57,Sysbench 1.1.0-254f7b1,Linux,128,300.0606,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/A32yqNt2boeLJ3,4.19.0-ipanema-g8cd6f0a04f0c,i80,485.05,1.61,12109.0889
499,7.56,4.99,Sysbench 1.1.0-254f7b1,Linux,64,300.02,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/oLNBOehbKhMJ08,4.19.0-ipanema-g8cd6f0a04f0c,i80,135.18,1.74,12823.8939
500,26.2,14.3,Sysbench 1.1.0-254f7b1,Linux,160,300.0647,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/ebXS61M82viV0H,4.19.0-ipanema-g8cd6f0a04f0c,i80,647.91,1.68,11185.4333
501,26.68,14.42,Sysbench 1.1.0-254f7b1,Linux,160,300.0636,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/OXMufotNPyRN4l,4.19.0-ipanema-g8cd6f0a04f0c,i80,570.21,1.79,11090.367
502,26.2,14.31,Sysbench 1.1.0-254f7b1,Linux,160,300.0747,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/FRDydCdLs380Y0,4.19.0-ipanema-g8cd6f0a04f0c,i80,711.45,1.75,11178.154
503,4.74,3.07,Sysbench 1.1.0-254f7b1,Linux,32,300.0065,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/c5d25cf0259bd9dd9ca5247f596408f0/data/vgB8Pd0NXdLLrr,4.19.0-ipanema-g8cd6f0a04f0c,i80,103.56,1.6,10422.1327
504,211.6,58.94,Sysbench 1.1.0-254f7b1,ule_wwc,512,300.1557,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/LStA7Kt1dBmLPx,4.19.0-ipanema-g8cd6f0a04f0c,i80,3175.16,1.94,8683.4643
505,7.43,4.92,Sysbench 1.1.0-254f7b1,ule_wwc,64,300.0127,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/Skx4uS2sQv6Mpq,4.19.0-ipanema-g8cd6f0a04f0c,i80,122.24,1.64,12999.5389
506,173.58,702.82,Sysbench 1.1.0-254f7b1,ule_wwc,512,1023.919,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/xdoRMD5oz3A9NU,4.19.0-ipanema-g8cd6f0a04f0c,i80,940917.41,1.75,728.417
507,7.3,4.88,Sysbench 1.1.0-254f7b1,ule_wwc,64,300.0104,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/zyHT4MqW7mALdQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,109.79,1.68,13105.0638
508,26.2,14.38,Sysbench 1.1.0-254f7b1,ule_wwc,160,300.0424,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/41JQQYhfwOFy2n,4.19.0-ipanema-g8cd6f0a04f0c,i80,599.47,1.82,11122.4707
509,52.89,25.63,Sysbench 1.1.0-254f7b1,ule_wwc,256,300.0814,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/rOo37R52qNVtmS,4.19.0-ipanema-g8cd6f0a04f0c,i80,1205.1,1.92,9986.104
510,5.18,3.01,Sysbench 1.1.0-254f7b1,ule_wwc,32,300.006,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/mPS1wBbAo8zh5J,4.19.0-ipanema-g8cd6f0a04f0c,i80,115.63,1.72,10622.9105
511,25.74,14.2,Sysbench 1.1.0-254f7b1,ule_wwc,160,300.0436,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/ug3Nc6fs4j07X0,4.19.0-ipanema-g8cd6f0a04f0c,i80,611.45,1.69,11264.2397
512,18.28,10.49,Sysbench 1.1.0-254f7b1,ule_wwc,128,300.0317,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/Z3Xs43htRVUSAJ,4.19.0-ipanema-g8cd6f0a04f0c,i80,387.24,1.76,12194.2975
513,18.28,10.48,Sysbench 1.1.0-254f7b1,ule_wwc,128,300.0467,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/BW2IkcL1YGu2Kr,4.19.0-ipanema-g8cd6f0a04f0c,i80,410.99,1.76,12207.6326
514,5.18,3.05,Sysbench 1.1.0-254f7b1,ule_wwc,32,300.0056,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/onsVCOA4wlUYa0,4.19.0-ipanema-g8cd6f0a04f0c,i80,95.92,1.82,10485.8323
515,26.2,14.32,Sysbench 1.1.0-254f7b1,ule_wwc,160,300.325,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/TeLcZi1vU0lXoG,4.19.0-ipanema-g8cd6f0a04f0c,i80,666.34,1.83,11167.437
516,196.89,414.75,Sysbench 1.1.0-254f7b1,ule_wwc,512,967.5799,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/KzjhMximEaIgs6,4.19.0-ipanema-g8cd6f0a04f0c,i80,838745.1,1.98,1234.3197
517,204.11,59.86,Sysbench 1.1.0-254f7b1,ule_wwc,512,300.1535,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/AQtDqkVJz3t7U6,4.19.0-ipanema-g8cd6f0a04f0c,i80,3103.58,1.91,8549.7194
518,18.61,10.5,Sysbench 1.1.0-254f7b1,ule_wwc,128,300.0261,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/iz1xlvBszjVmQw,4.19.0-ipanema-g8cd6f0a04f0c,i80,374.39,1.78,12192.3279
519,26.2,14.34,Sysbench 1.1.0-254f7b1,ule_wwc,160,300.038,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/Y8PCEBUgvbnkNd,4.19.0-ipanema-g8cd6f0a04f0c,i80,752.89,1.77,11155.2607
520,7.56,4.89,Sysbench 1.1.0-254f7b1,ule_wwc,64,300.0122,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/iMyvux9UlO4sNd,4.19.0-ipanema-g8cd6f0a04f0c,i80,100.38,1.73,13074.4719
521,7.43,4.9,Sysbench 1.1.0-254f7b1,ule_wwc,64,300.0108,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/gTwEYudlkgbZKO,4.19.0-ipanema-g8cd6f0a04f0c,i80,97.96,1.73,13066.4012
522,51.94,25.69,Sysbench 1.1.0-254f7b1,ule_wwc,256,300.0781,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/tdOAD4wmYLC2N2,4.19.0-ipanema-g8cd6f0a04f0c,i80,1218.03,1.79,9960.1211
523,26.2,14.23,Sysbench 1.1.0-254f7b1,ule_wwc,160,300.0421,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/ElMBgi4GZvfjmm,4.19.0-ipanema-g8cd6f0a04f0c,i80,656.69,1.71,11242.3573
524,4.74,2.96,Sysbench 1.1.0-254f7b1,ule_wwc,32,300.0058,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/wr552XzWMpSQhF,4.19.0-ipanema-g8cd6f0a04f0c,i80,96.09,1.75,10799.482
525,7.43,4.9,Sysbench 1.1.0-254f7b1,ule_wwc,64,300.0125,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/kdA1cwKlZ0u8Un,4.19.0-ipanema-g8cd6f0a04f0c,i80,102.81,1.69,13063.8308
526,204.11,139.75,Sysbench 1.1.0-254f7b1,ule_wwc,512,338.1886,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/10qRmo8zDohWX8,4.19.0-ipanema-g8cd6f0a04f0c,i80,200387.54,1.81,3662.1493
527,51.94,25.5,Sysbench 1.1.0-254f7b1,ule_wwc,256,300.0838,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/l9fwqXWQ7cZ6Zq,4.19.0-ipanema-g8cd6f0a04f0c,i80,1163.8,1.93,10036.9632
528,7.43,4.91,Sysbench 1.1.0-254f7b1,ule_wwc,64,300.0105,MySQL 5.7.25,ule_wwc,/home/dc/i80/mysql/storage/d05e2f64caec04b19980bd69a0ed3d22/data/P2NKoM7T2p5mdt,4.19.0-ipanema-g8cd6f0a04f0c,i80,102.38,1.78,13036.9868
