,Unnamed: 0,avg_latency,client,client_sched,clients,duration,engine,engine_sched,events,file,kernel,machine,max_latency,min_latency,p95th_latency,st_ctime,sum_latency,throughput
491,491,7.26,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0094,mongo v4.1.8,cfs_wwc_flat scheduling policy,1322831,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/1soHDphsyYIlF1,4.19.0-ipanema-g9ba5ed25b696,i44,104.89,5.49,8.43,1552428971.630042,9597596.67,4409.2992
492,492,17.12,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0432,mongo v4.1.8,cfs_wwc_flat scheduling policy,2242652,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/8zmpuX9WWh9aHa,4.19.0-ipanema-g9ba5ed25b696,i44,202.16,5.91,20.74,1552483900.9898553,38393853.32,7474.43
493,493,7.37,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0093,mongo v4.1.8,cfs_wwc_flat scheduling policy,1302699,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/SPbjVrOP9NUyHC,4.19.0-ipanema-g9ba5ed25b696,i44,126.47,5.57,8.58,1552508246.260921,9597816.2,4342.1957
494,494,7.31,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0092,mongo v4.1.8,cfs_wwc_flat scheduling policy,1313595,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/aCBUX5CIYsTisH,4.19.0-ipanema-g9ba5ed25b696,i44,101.93,5.52,8.74,1552532559.6617765,9597619.45,4378.5153
495,495,17.29,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0413,mongo v4.1.8,cfs_wwc_flat scheduling policy,2221115,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/Z9fFOdTUdg8k2j,4.19.0-ipanema-g9ba5ed25b696,i44,177.7,5.82,20.74,1552508246.260921,38393650.09,7402.697
496,496,53.92,sysbench 1.1.0,cfs_wwc_flat scheduling policy,400,300.1383,mongo v4.1.8,cfs_wwc_flat scheduling policy,2225671,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/GeBAHwtkpUQaEo,4.19.0-ipanema-g9ba5ed25b696,i44,4696.09,6.9,68.05,1552428971.6340425,120005519.69,7415.4837
497,497,10.08,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0175,mongo v4.1.8,cfs_wwc_flat scheduling policy,1904245,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/ohCqkk36mmcSo0,4.19.0-ipanema-g9ba5ed25b696,i44,165.56,5.62,11.45,1552556838.8196535,19195337.04,6347.1128
498,498,52.02,sysbench 1.1.0,cfs_wwc_flat scheduling policy,400,300.1418,mongo v4.1.8,cfs_wwc_flat scheduling policy,2307004,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/m86fsm8XVZj975,4.19.0-ipanema-g9ba5ed25b696,i44,2779.81,6.69,66.84,1552508246.2649212,120008785.95,7686.3798
499,499,7.38,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0086,mongo v4.1.8,cfs_wwc_flat scheduling policy,1300462,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/xIGr27r8CuwP1w,4.19.0-ipanema-g9ba5ed25b696,i44,98.81,5.46,8.43,1552556838.8196535,9597665.96,4334.749
500,500,33.51,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0897,mongo v4.1.8,cfs_wwc_flat scheduling policy,2291985,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/HGvc6QwyOD3FqR,4.19.0-ipanema-g9ba5ed25b696,i44,1728.0,7.4,41.1,1552446822.5028894,76797821.27,7637.666
501,501,10.11,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0183,mongo v4.1.8,cfs_wwc_flat scheduling policy,1898783,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/wIDJXWeLFZ3awb,4.19.0-ipanema-g9ba5ed25b696,i44,145.32,5.67,11.45,1552508246.2649212,19195335.54,6328.8916
502,502,17.49,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.04,mongo v4.1.8,cfs_wwc_flat scheduling policy,2195330,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/OwKW2WIDmB9GwN,4.19.0-ipanema-g9ba5ed25b696,i44,173.88,5.96,21.11,1552556838.8196535,38393463.71,7316.7916
503,503,35.6,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0868,mongo v4.1.8,cfs_wwc_flat scheduling policy,2157477,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/iN3RhXBonMitPm,4.19.0-ipanema-g9ba5ed25b696,i44,1777.76,7.6,43.39,1552483900.9938555,76798500.67,7189.5094
504,504,54.35,sysbench 1.1.0,cfs_wwc_flat scheduling policy,400,300.136,mongo v4.1.8,cfs_wwc_flat scheduling policy,2208186,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/CRaUEZ4mwArtYw,4.19.0-ipanema-g9ba5ed25b696,i44,2837.93,7.49,69.29,1552483900.9898553,120006964.62,7357.2847
505,505,10.08,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0179,mongo v4.1.8,cfs_wwc_flat scheduling policy,1903556,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/1aYS8KvJ1i905g,4.19.0-ipanema-g9ba5ed25b696,i44,144.19,5.65,11.45,1552532559.6577759,19195436.9,6344.8085
506,506,53.47,sysbench 1.1.0,cfs_wwc_flat scheduling policy,400,300.1413,mongo v4.1.8,cfs_wwc_flat scheduling policy,2244229,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/1fJIlissrmv78k,4.19.0-ipanema-g9ba5ed25b696,i44,2667.29,5.63,68.05,1552556838.8156538,120007998.97,7477.2405
507,507,35.65,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0875,mongo v4.1.8,cfs_wwc_flat scheduling policy,2153950,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/8BmoqLFKwVfcXF,4.19.0-ipanema-g9ba5ed25b696,i44,1723.93,7.48,44.17,1552556838.8156538,76798159.98,7177.7387
508,508,34.67,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0892,mongo v4.1.8,cfs_wwc_flat scheduling policy,2215081,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/5lkKxqL1cTkRpn,4.19.0-ipanema-g9ba5ed25b696,i44,1756.76,5.58,42.61,1552532559.6577759,76796952.71,7381.408
509,509,52.97,sysbench 1.1.0,cfs_wwc_flat scheduling policy,400,300.14,mongo v4.1.8,cfs_wwc_flat scheduling policy,2265634,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/rEJLzJ9LaKq5G4,4.19.0-ipanema-g9ba5ed25b696,i44,2649.14,6.99,68.05,1552446822.5068893,120008553.8,7548.5906
510,510,17.29,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0422,mongo v4.1.8,cfs_wwc_flat scheduling policy,2220673,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/FPYJYuy4rDCu2Z,4.19.0-ipanema-g9ba5ed25b696,i44,172.69,5.69,20.74,1552446822.5028894,38394011.99,7401.2022
511,511,10.11,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0176,mongo v4.1.8,cfs_wwc_flat scheduling policy,1898892,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/eyo3BfNnuv9M53,4.19.0-ipanema-g9ba5ed25b696,i44,142.49,5.71,11.45,1552428971.6340425,19195449.01,6329.2679
512,512,18.29,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0426,mongo v4.1.8,cfs_wwc_flat scheduling policy,2098877,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/hZ9JykMrporpdq,4.19.0-ipanema-g9ba5ed25b696,i44,178.94,5.97,21.89,1552428971.6340425,38394280.17,6995.2634
513,513,34.83,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0761,mongo v4.1.8,cfs_wwc_flat scheduling policy,2204659,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/sgqSQqHeNqpkRd,4.19.0-ipanema-g9ba5ed25b696,i44,1829.64,7.79,42.61,1552428971.6340425,76797285.35,7346.9995
514,514,18.25,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0414,mongo v4.1.8,cfs_wwc_flat scheduling policy,2103993,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/R4XFJseWvpJgqV,4.19.0-ipanema-g9ba5ed25b696,i44,180.6,5.85,21.89,1552532559.6617765,38394157.7,7012.3417
515,515,7.25,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0087,mongo v4.1.8,cfs_wwc_flat scheduling policy,1324361,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/E4iGngwqriVH2a,4.19.0-ipanema-g9ba5ed25b696,i44,126.53,5.32,8.43,1552483900.9938555,9597669.65,4414.4091
516,516,10.02,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0175,mongo v4.1.8,cfs_wwc_flat scheduling policy,1915310,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/8PQS0YGFt3IdQ9,4.19.0-ipanema-g9ba5ed25b696,i44,143.51,5.68,11.24,1552483900.9898553,19195395.33,6383.9935
517,517,10.14,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0182,mongo v4.1.8,cfs_wwc_flat scheduling policy,1893666,/home/dc/storage/i44/mongo/r4.1.8/deca0e1d7031fe363899c655e5d1ee1b/data/mT21EMUY4OXVrd,4.19.0-ipanema-g9ba5ed25b696,i44,142.76,5.54,11.45,1552446822.5068893,19195585.1,6311.8367
518,518,6.73,sysbench 1.1.0,ule_wwc scheduling policy,32,300.0083,mongo v4.1.8,ule_wwc scheduling policy,1426261,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/5JV4qfixK3gr1D,4.19.0-ipanema-gab29e103e36b,i44,1536.21,5.06,7.7,1553224840.4911172,9597248.69,4754.072
519,519,48.39,sysbench 1.1.0,ule_wwc scheduling policy,400,300.1,mongo v4.1.8,ule_wwc scheduling policy,2479909,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/CXDf3VpqEtThhU,4.19.0-ipanema-gab29e103e36b,i44,9493.26,5.62,59.99,1553248676.0339887,119994758.27,8263.6085
520,520,30.55,sysbench 1.1.0,ule_wwc scheduling policy,256,300.0629,mongo v4.1.8,ule_wwc scheduling policy,2513298,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/vCH8HGZAnFZUfn,4.19.0-ipanema-gab29e103e36b,i44,2905.6,5.35,48.34,1553224840.4951177,76791907.29,8375.9048
521,521,49.68,sysbench 1.1.0,ule_wwc scheduling policy,400,301.4746,mongo v4.1.8,ule_wwc scheduling policy,2415441,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/l8xrvw8P2qrDjO,4.19.0-ipanema-gab29e103e36b,i44,7791.58,5.36,63.32,1553224840.4911172,119996339.65,8012.0866
522,522,10.13,sysbench 1.1.0,ule_wwc scheduling policy,64,300.0169,mongo v4.1.8,ule_wwc scheduling policy,1895092,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/AJC4cK4COFvSAN,4.19.0-ipanema-gab29e103e36b,i44,3639.81,5.18,12.75,1553248676.0339887,19195804.56,6316.6169
523,523,30.26,sysbench 1.1.0,ule_wwc scheduling policy,256,300.0649,mongo v4.1.8,ule_wwc scheduling policy,2537999,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/lPiQFQOBk3ZQs5,4.19.0-ipanema-gab29e103e36b,i44,1799.17,5.39,47.47,1553248676.0339887,76792163.27,8458.1682
524,524,10.03,sysbench 1.1.0,ule_wwc scheduling policy,64,300.0159,mongo v4.1.8,ule_wwc scheduling policy,1912887,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/zCQHotXva8v8Tj,4.19.0-ipanema-gab29e103e36b,i44,4485.89,4.98,12.75,1553199164.3487804,19195799.85,6375.9526
525,525,15.36,sysbench 1.1.0,ule_wwc scheduling policy,128,300.0365,mongo v4.1.8,ule_wwc scheduling policy,2500125,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/dYqkqMKVXk8d5N,4.19.0-ipanema-gab29e103e36b,i44,915.18,5.18,23.52,1553248676.0339887,38393184.29,8332.7361
526,526,30.62,sysbench 1.1.0,ule_wwc scheduling policy,256,300.0714,mongo v4.1.8,ule_wwc scheduling policy,2507598,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/753UwjOgdedaw7,4.19.0-ipanema-gab29e103e36b,i44,2635.72,5.54,44.98,1553111723.1638744,76792744.84,8356.6702
527,527,10.0,sysbench 1.1.0,ule_wwc scheduling policy,64,300.0177,mongo v4.1.8,ule_wwc scheduling policy,1920079,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/9iqHGXhehKbPxl,4.19.0-ipanema-gab29e103e36b,i44,2426.66,5.09,12.52,1553224840.4911172,19195754.49,6399.8868
528,528,6.73,sysbench 1.1.0,ule_wwc scheduling policy,32,300.0084,mongo v4.1.8,ule_wwc scheduling policy,1426394,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/9MsGOooF7pyV7i,4.19.0-ipanema-gab29e103e36b,i44,914.21,4.92,7.7,1553111723.1638744,9597265.78,4754.5143
529,529,15.36,sysbench 1.1.0,ule_wwc scheduling policy,128,300.0376,mongo v4.1.8,ule_wwc scheduling policy,2500095,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/6mIswPBJ7WqL4M,4.19.0-ipanema-gab29e103e36b,i44,1189.21,5.16,23.52,1553224840.4911172,38393508.28,8332.6047
530,530,15.26,sysbench 1.1.0,ule_wwc scheduling policy,128,300.0351,mongo v4.1.8,ule_wwc scheduling policy,2515519,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/1nOFJh2xCxqQNv,4.19.0-ipanema-gab29e103e36b,i44,1459.85,5.2,23.1,1553199164.3487804,38392931.08,8384.0824
531,531,15.47,sysbench 1.1.0,ule_wwc scheduling policy,128,300.0329,mongo v4.1.8,ule_wwc scheduling policy,2482577,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/uyqoQGdL8D7ZKH,4.19.0-ipanema-gab29e103e36b,i44,1162.72,5.2,23.52,1553111723.1678748,38393137.75,8274.3489
532,532,6.71,sysbench 1.1.0,ule_wwc scheduling policy,32,300.0087,mongo v4.1.8,ule_wwc scheduling policy,1431029,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/lv4QI8lmdieWZn,4.19.0-ipanema-gab29e103e36b,i44,1378.9,5.01,7.7,1553248676.0339887,9597315.05,4769.9583
533,533,49.41,sysbench 1.1.0,ule_wwc scheduling policy,400,300.1707,mongo v4.1.8,ule_wwc scheduling policy,2428400,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/glf4H0DNQbG1wd,4.19.0-ipanema-gab29e103e36b,i44,9025.25,5.18,64.47,1553111723.1678748,119992589.14,8090.0629
534,534,9.96,sysbench 1.1.0,ule_wwc scheduling policy,64,300.017,mongo v4.1.8,ule_wwc scheduling policy,1928104,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/5ObrVNERm8xkaz,4.19.0-ipanema-gab29e103e36b,i44,1634.87,5.08,12.52,1553111723.1638744,19195468.34,6426.6495
535,535,31.59,sysbench 1.1.0,ule_wwc scheduling policy,256,300.067,mongo v4.1.8,ule_wwc scheduling policy,2431342,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/rkRpdHzKet26VN,4.19.0-ipanema-gab29e103e36b,i44,2402.41,5.49,50.11,1553199164.3487804,76794133.54,8102.6648
536,536,49.56,sysbench 1.1.0,ule_wwc scheduling policy,400,300.0995,mongo v4.1.8,ule_wwc scheduling policy,2421261,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/HVpK57zz3BgzCy,4.19.0-ipanema-gab29e103e36b,i44,8618.31,5.54,64.47,1553199164.3487804,119996676.83,8068.1941
537,537,6.74,sysbench 1.1.0,ule_wwc scheduling policy,32,300.0083,mongo v4.1.8,ule_wwc scheduling policy,1424721,/home/dc/storage/i44/mongo/r4.1.8/a6094f059da7ccd0cd06376685b760f7/data/vN6S3AGumH4O9E,4.19.0-ipanema-gab29e103e36b,i44,2090.38,5.06,7.7,1553199164.3487804,9597315.31,4748.9381
538,538,15.55,sysbench 1.1.0,ule scheduling policy,128,300.0366,mongo v4.1.8,ule scheduling policy,2469402,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/qWMHuoVHYyw2qZ,4.19.0-ipanema-gab29e103e36b,i44,1881.4,5.2,23.95,1553248676.0579894,38393180.63,8230.3364
539,539,9.96,sysbench 1.1.0,ule scheduling policy,64,300.0185,mongo v4.1.8,ule scheduling policy,1926656,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/fRYwwYkL5aJAlz,4.19.0-ipanema-gab29e103e36b,i44,146.18,4.92,12.52,1553224840.4991176,19195735.43,6421.7907
540,540,6.83,sysbench 1.1.0,ule scheduling policy,32,300.0084,mongo v4.1.8,ule scheduling policy,1405708,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/KR2XaRruaAk1O0,4.19.0-ipanema-gab29e103e36b,i44,87.34,4.97,8.13,1553111723.295878,9597343.83,4685.5626
541,541,31.44,sysbench 1.1.0,ule scheduling policy,256,300.1443,mongo v4.1.8,ule scheduling policy,2442528,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/1tdHmcnJmBjQ5c,4.19.0-ipanema-gab29e103e36b,i44,823.04,5.5,35.59,1553111723.2918775,76792770.77,8137.8452
542,542,30.89,sysbench 1.1.0,ule scheduling policy,256,300.0686,mongo v4.1.8,ule scheduling policy,2486206,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/Z37ThMOxcg6J61,4.19.0-ipanema-gab29e103e36b,i44,702.61,5.35,34.95,1553248676.0579894,76793523.44,8285.4581
543,543,31.6,sysbench 1.1.0,ule scheduling policy,256,300.0663,mongo v4.1.8,ule scheduling policy,2429886,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/cMvfOjgUE74UHI,4.19.0-ipanema-gab29e103e36b,i44,719.46,5.51,35.59,1553199164.3687806,76794505.13,8097.8296
544,544,15.56,sysbench 1.1.0,ule scheduling policy,128,300.0484,mongo v4.1.8,ule scheduling policy,2467152,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/JJ6dDEOJ0Js263,4.19.0-ipanema-gab29e103e36b,i44,980.69,5.07,23.95,1553199164.3647807,38393143.98,8222.5141
545,545,48.99,sysbench 1.1.0,ule scheduling policy,400,301.7036,mongo v4.1.8,ule scheduling policy,2449472,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/SydaOi8oBEnzwa,4.19.0-ipanema-gab29e103e36b,i44,1263.84,4.9,57.87,1553111723.295878,119996373.04,8118.8021
546,546,49.16,sysbench 1.1.0,ule scheduling policy,400,300.0998,mongo v4.1.8,ule scheduling policy,2440747,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/e2WLoqIhtxodLy,4.19.0-ipanema-gab29e103e36b,i44,1252.59,5.43,57.87,1553224840.4991176,119996993.97,8133.1166
547,547,14.96,sysbench 1.1.0,ule scheduling policy,128,300.0366,mongo v4.1.8,ule scheduling policy,2565541,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/3hS8IHrYMFXnlb,4.19.0-ipanema-gab29e103e36b,i44,2048.56,5.18,22.69,1553111723.2918775,38392650.88,8550.7611
548,548,10.07,sysbench 1.1.0,ule scheduling policy,64,300.0176,mongo v4.1.8,ule scheduling policy,1906810,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/KcSs9auONieqtj,4.19.0-ipanema-gab29e103e36b,i44,178.77,5.1,12.52,1553111723.295878,19195302.52,6355.6605
549,549,15.38,sysbench 1.1.0,ule scheduling policy,128,300.0352,mongo v4.1.8,ule scheduling policy,2496388,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/LjFb9kCIH29oPt,4.19.0-ipanema-gab29e103e36b,i44,1882.02,5.23,23.52,1553224840.4991176,38392992.01,8320.3162
550,550,9.97,sysbench 1.1.0,ule scheduling policy,64,300.0171,mongo v4.1.8,ule scheduling policy,1926087,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/K51eG1AbOsDmeg,4.19.0-ipanema-gab29e103e36b,i44,142.2,5.05,12.52,1553199164.3647807,19195700.75,6419.9236
551,551,30.22,sysbench 1.1.0,ule scheduling policy,256,300.0652,mongo v4.1.8,ule scheduling policy,2541107,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/jTMmC98l5361gy,4.19.0-ipanema-gab29e103e36b,i44,662.5,5.4,33.72,1553224840.5031176,76793089.65,8468.5153
552,552,6.8,sysbench 1.1.0,ule scheduling policy,32,300.0084,mongo v4.1.8,ule scheduling policy,1412163,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/n73feAYpyCu7y2,4.19.0-ipanema-gab29e103e36b,i44,1518.27,4.92,8.13,1553224840.5031176,9597442.91,4707.0779
553,553,47.72,sysbench 1.1.0,ule scheduling policy,400,300.0998,mongo v4.1.8,ule scheduling policy,2514496,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/Ot2idkdMrypKOm,4.19.0-ipanema-gab29e103e36b,i44,2511.29,5.31,55.82,1553199164.3687806,119994601.49,8378.8669
554,554,48.19,sysbench 1.1.0,ule scheduling policy,400,300.1674,mongo v4.1.8,ule scheduling policy,2489810,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/TCIcfobD5sxriZ,4.19.0-ipanema-gab29e103e36b,i44,1185.42,5.56,56.84,1553248676.0579894,119995540.97,8294.737
555,555,6.79,sysbench 1.1.0,ule scheduling policy,32,300.0077,mongo v4.1.8,ule scheduling policy,1413511,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/3jq4pMBudMquWc,4.19.0-ipanema-gab29e103e36b,i44,115.44,4.96,8.13,1553248676.0579894,9597381.53,4711.5822
556,556,10.08,sysbench 1.1.0,ule scheduling policy,64,300.0172,mongo v4.1.8,ule scheduling policy,1904991,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/1BlPf7KDCUzYQw,4.19.0-ipanema-gab29e103e36b,i44,145.51,4.92,12.52,1553248676.0579894,19195796.76,6349.6069
557,557,6.81,sysbench 1.1.0,ule scheduling policy,32,300.0084,mongo v4.1.8,ule scheduling policy,1409741,/home/dc/storage/i44/mongo/r4.1.8/f8348007f685186c345be255bcb249f9/data/hGqaOtzviNitpM,4.19.0-ipanema-gab29e103e36b,i44,77.59,5.03,8.13,1553199164.3687806,9597457.21,4699.0058
558,558,7.45,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0088,mongo v4.1.8,cfs_wwc scheduling policy,1288873,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/DkcebFYsiJTNyy,4.19.0-ipanema-g9ba5ed25b696,i44,122.58,5.53,8.58,1552532559.6217756,9597688.32,4296.1178
559,559,52.8,sysbench 1.1.0,cfs_wwc scheduling policy,400,300.1405,mongo v4.1.8,cfs_wwc scheduling policy,2272898,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/qzMLpPLNx5Hcia,4.19.0-ipanema-g9ba5ed25b696,i44,2791.38,7.0,68.05,1552483900.9698546,120010183.93,7572.7793
560,560,34.96,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0885,mongo v4.1.8,cfs_wwc scheduling policy,2196807,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/C10LSlBqah0LJR,4.19.0-ipanema-g9ba5ed25b696,i44,1779.84,6.99,43.39,1552483900.9538546,76798289.33,7320.5316
561,561,9.28,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0192,mongo v4.1.8,cfs_wwc scheduling policy,2068980,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/4tgPGI4qMbOdet,4.19.0-ipanema-g9ba5ed25b696,i44,145.24,5.58,9.91,1552483900.9538546,19195475.01,6896.1586
562,562,7.64,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.008,mongo v4.1.8,cfs_wwc scheduling policy,1255591,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/VAjzHNoKK3z8Nm,4.19.0-ipanema-g9ba5ed25b696,i44,122.97,5.69,8.58,1552446822.4708884,9597646.5,4185.1917
563,563,9.32,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0156,mongo v4.1.8,cfs_wwc scheduling policy,2060132,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/tqMAmXqO95mGch,4.19.0-ipanema-g9ba5ed25b696,i44,144.18,5.57,9.91,1552532559.625775,19195358.64,6866.7498
564,564,17.12,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0503,mongo v4.1.8,cfs_wwc scheduling policy,2242799,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/c4kzPJs0gNQDVN,4.19.0-ipanema-g9ba5ed25b696,i44,200.02,5.8,20.74,1552428971.6020415,38394259.44,7474.7444
565,565,33.35,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0782,mongo v4.1.8,cfs_wwc scheduling policy,2302533,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/DvVIRFgrc0ToQA,4.19.0-ipanema-g9ba5ed25b696,i44,1723.67,5.81,41.85,1552428971.6020415,76796526.35,7673.1107
